BG24_Quest_124	Reenact the Murder
BG24_Quest_125	Sort It All Out
BG24_Quest_126	Follow the Money
BG24_Quest_151	Unlikely Duo
BG24_Quest_311	Cry for Help
BG24_Quest_313	Invite the Guests
BG24_Quest_314	Dust for Prints
BG24_Quest_318	Witness Protection
BG24_Quest_320	Exhume the Bones
BG24_Quest_328	Close the Case
BG24_Quest_351	Hire an Investigator
BG24_Quest_352	Crack the Case
BG24_Quest_Bob	An Investigation!
BG24_QuestsPlayerEnch_t	Discover Quest + Reward [DNT]
BG24_Reward_107	Snicker Snacks
BG24_Reward_109	Stolen Gold
BG24_Reward_111	Evil Twin
BG24_Reward_113	Ritual Dagger
BG24_Reward_113e	"Noble" Sacrifice
BG24_Reward_115	Theotar's Parasol
BG24_Reward_115e	Shaded
BG24_Reward_115e2	Shady
BG24_Reward_123	Exquisite Conch
BG24_Reward_125	The Smoking Gun
BG24_Reward_125e	Armed and Still Smoking
BG24_Reward_128	Mirror Shield
BG24_Reward_128e	Mirror Shield
BG24_Reward_129	Secret Sinstone
BG24_Reward_130	Ghastly Mask
BG24_Reward_131	Red Hand
BG24_Reward_131e	Caught Red Handed
BG24_Reward_134	The Friends Along the Way
BG24_Reward_135	Yogg-tastic Tasties
BG24_Reward_136	Tiny Henchmen
BG24_Reward_136e	Less Tiny
BG24_Reward_138	Victim's Specter
BG24_Reward_305	Anima Bribe
BG24_Reward_305e	Anima Bribed
BG24_Reward_306	Cooked Book
BG24_Reward_306e	Cooked
BG24_Reward_308	Teal Tiger Sapphire
BG24_Reward_308e	Tiger Spirit
BG24_Reward_309	Devils in the Details
BG24_Reward_309e	Satisfied. For Now...
BG24_Reward_310	Partner in Crime
BG24_Reward_311	Another Hidden Body
BG24_Reward_312	Staff of Origination
BG24_Reward_312e	Well Staffed
BG24_Reward_313	Wondrous Wisdomball
BG24_Reward_313e	Wisdom and Wonder
BG24_Reward_321	Alter Ego
BG24_Reward_321e	Altered Ego
BG24_Reward_321t	Alter Ego
BG24_Reward_331	Menagerie Mayhem
BG24_Reward_331e	Mischievous Mayhem
BG24_Reward_350	Pilfered Lamps
BG24_Reward_361	Hidden Treasure Vault
BG24_Reward_362	Essence of Zerus
BG24_Reward_363	Ethereal Evidence
BG24_Reward_363e	Ethereal Evidence Player Ench
BG24_Reward_364	Volatile Venom
BG24_Reward_364e	Volatile
BG24_Reward_708	Blood Goblet
BG24_Reward_708_e	Blood-Kissed
BG24_Reward_712	Sinfall Medallion
BG24_Reward_712e	Sinfallen
BG24_Reward_715	Enhance-a-matic
BG24_Reward_715e	HELLO! HELLO! HELLO!
BG24_Reward_715e2	Slice n' Dice
BG24_Reward_715e3	Bunkered
BG24_Reward_715e4	Let's Try That Again
BG24_Reward_715t	Mega Horn
BG24_Reward_715t2	Blazing Blades
BG24_Reward_715t3	Bunker Plating
BG24_Reward_715t4	Death Rewinder
BG24_Reward_718	Kidnap Sack
BG24_Reward_718t	Kidnap Sack
BG24_Reward_719	The Golden Hammer
BG24_Reward_719t	The Golden Hammer
BG24_Reward_719te	Golden Hammered
BG25_001	Risen Rider
BG25_001_G	Risen Rider
BG25_002	Ghoul of the Feast
BG25_002_G	Ghoul of the Feast
BG25_002e	Tasty Treat
BG25_003	Relentless Sentry
BG25_003_G	Relentless Sentry
BG25_003e	Ready To Guard Again
BG25_004	Possessive Banshee
BG25_004_G	Possessive Banshee
BG25_004e	MINE!!!
BG25_005	Jelly Belly
BG25_005_G	Jelly Belly
BG25_005e	Jellied
BG25_007	Anub'arak, Nerubian King
BG25_007_G	Anub'arak, Nerubian King
BG25_008	Eternal Knight
BG25_008_G	Eternal Knight
BG25_008_e	Eternal Legion
BG25_008pe	Eternal Knight Player Enchant [DNT]
BG25_009	Eternal Summoner
BG25_009_G	Eternal Summoner
BG25_010	Handless Forsaken
BG25_010_G	Handless Forsaken
BG25_010_Gt	Helping Hand
BG25_010t	Helping Hand
BG25_011	Nerubian Deathswarmer
BG25_011_G	Nerubian Deathswarmer
BG25_011e2	Undead Army
BG25_011pe	Undead Bonus Attack Player Enchant [DNT]
BG25_013	Rot Hide Gnoll
BG25_013_G	Rot Hide Gnoll
BG25_013e	Rotting
BG25_014	Hungering Abomination
BG25_014_G	Hungering Abomination
BG25_014e	OM NOM NOM
BG25_016	Sin'dorei Straight Shot
BG25_016_G	Sin'dorei Straight Shot
BG25_016e	Deborn
BG25_016e2	Tauntn't
BG25_020	Sister Deathwhisper
BG25_020_G	Sister Deathwhisper
BG25_020e	Dark Whispers
BG25_022	Scarlet Skull
BG25_022_G	Scarlet Skull
BG25_022e	Scarlet Fear
BG25_023	Soulsplitter
BG25_023_G	Soulsplitter
BG25_023e	Soul Doubled
BG25_027	Hunter of Gatherers
BG25_027_G	Hunter of Gatherers
BG25_027e	Gatherer Hunted
BG25_032	Peggy Sturdybone
BG25_032_G	Peggy Sturdybone
BG25_032e	Loot Get
BG25_033	Corpse Refiner
BG25_033_G	Corpse Refiner
BG25_034	Captain Sanders
BG25_034_G	Captain Sanders
BG25_040	Blazing Skyfin
BG25_040_G	Blazing Skyfin
BG25_040e	Blaze of Glory
BG25_041	Felemental
BG25_041_G	Felemental
BG25_041e	Felemental Player Enchant (DNT)
BG25_041e2	Felementality
BG25_042	Felstomper
BG25_042_G	Felstomper
BG25_042e	Felgorged
BG25_043	Cyborg Drake
BG25_043_G	Cyborg Drake
BG25_043e	Cyborg Enhancement
BG25_044	Greta Gold-Gun
BG25_044_G	Greta Gold-Gun
BG25_044e2	Gold-Gunned
BG25_044t	Gold-Gun
BG25_045	Thorncaptain
BG25_045_G	Thorncaptain
BG25_045e	Tis' the Captain
BG25_046	Magmaloc
BG25_046_G	Magmaloc
BG25_046e	Magma!
BG25_050	Colossus of the Sun
BG25_050_G	Colossus of the Sun
BG25_105	Poetic Pen Pal
BG25_105_G	Poetic Pen Pal
BG25_155	Gem Smuggler
BG25_155_G	Gem Smuggler
BG25_165	Dr. Boombox
BG25_165_G	Dr. Boombox
BG25_309	General Drakkisath
BG25_309_G	General Drakkisath
BG25_309_Gt	Smolderwing
BG25_309e	Smoldering
BG25_309t	Smolderwing
BG25_354	Titus Rivendare
BG25_354_G	Titus Rivendare
BG25_399	Radio Star
BG25_399_G	Radio Star
BG25_806	Sly Raptor
BG25_806_G	Sly Raptor
BG25_806e	Freed
BG25_807	Mecha-Jaraxxus
BG25_807_G	Mecha-Jaraxxus
BG25_807e	Rusted Reggie
BG25_807e2	Magtheridon Prime
BG25_807e3	Baltharak
BG25_807e4	Shield of the Legion
BG25_807t	Rusted Reggie
BG25_807t2	Magtheridon Prime
BG25_807t2_G	Magtheridon Prime
BG25_807t3	Baltharak
BG25_807t3_G	Baltharak
BG25_807t4	Shield of the Legion
BG25_807t4_G	Shield of the Legion
BG25_807t_G	Rusted Reggie
BG25_807t_Ge	Rusted Reggie
BG25_922	Fireworks Fanatic
BG25_922_G	Fireworks Fanatic
BG25_922e	Fireworked
BG25_HERO_100	Professor Putricide
BG25_HERO_100_Buddy	Festergut
BG25_HERO_100_Buddy_G	Festergut
BG25_HERO_100_SKIN_A	Oil Baron Putricide
BG25_HERO_100_SKIN_B	Hatter Putricide
BG25_HERO_100_SKIN_C	Paleontologist Putricide
BG25_HERO_100p	Build-An-Undead
BG25_HERO_100pt	Putricide's Creation
BG25_HERO_103	Teron Gorefiend
BG25_HERO_103_Buddy	Shadowy Construct
BG25_HERO_103_Buddy_G	Shadowy Construct
BG25_HERO_103_Buddye	From the Shadows
BG25_HERO_103_SKIN_A	Ferryman Teron
BG25_HERO_103_SKIN_B	Cowboy Teron
BG25_HERO_103_SKIN_C	Tengu Teron
BG25_HERO_103_SKIN_D	Spectre Teron
BG25_HERO_103p	Rapid Reanimation
BG25_HERO_103pe	Impending Death
BG25_HERO_105	E.T.C., Band Manager
BG25_HERO_105_Buddy	Talent Scout
BG25_HERO_105_Buddy_G	Talent Scout
BG25_HERO_105_SKIN_A	Burning Tauren Chieftain
BG25_HERO_105_SKIN_C	E.T.C., Dragon Dancer
BG25_HERO_105_SKIN_D	E.T.C., Overlord Manager
BG25_HERO_105_SKIN_E	L800 E.T.C.
BG25_HERO_105p	Sign a New Artist
BG26_018	Rapscallion Recruiter
BG26_018_G	Rapscallion Recruiter
BG26_045	Shell Whistler
BG26_045_G	Shell Whistler
BG26_135	Southsea Busker
BG26_135_G	Southsea Busker
BG26_135e	Extra Gold Next Turn [DNT]
BG26_137	Bream Counter
BG26_137_G	Bream Counter
BG26_137e	Accounted For
BG26_146	Lullabot
BG26_146_G	Lullabot
BG26_146_Ge2	Lullabot
BG26_146e2	Lullabot
BG26_146e3	Lulling
BG26_147	Accord-o-Tron
BG26_147_G	Accord-o-Tron
BG26_147_Ge	Accord-o-Tron
BG26_147e	Accord-o-Tron
BG26_148	Scrap Scraper
BG26_148_G	Scrap Scraper
BG26_149	Polarizing Beatboxer
BG26_149_G	Polarizing Beatboxer
BG26_149e	Polarized
BG26_152	Utility Drone
BG26_152_G	Utility Drone
BG26_152e	Well Utilized
BG26_157	Bristlebach
BG26_157_G	Bristlebach
BG26_159	Moon-Bacon Jazzer
BG26_159_G	Moon-Bacon Jazzer
BG26_159pe	Blood Gem Player Enchant (DNT)
BG26_160	Prickly Piper
BG26_160_G	Prickly Piper
BG26_162	Dancing Barnstormer
BG26_162_G	Dancing Barnstormer
BG26_162e	Barnstormed
BG26_162pe	Dancing Barnstormer Player Enchant (DNT)
BG26_171	Silent Swimmer
BG26_171_G	Silent Swimmer
BG26_171_Gt	Just Keep Swimming
BG26_171e	Just Keep Swimming
BG26_171t	Just Keep Swimming
BG26_172	Xylo-bones
BG26_172_G	Xylo-bones
BG26_172e	Ossum Performance
BG26_173	[BGTEMPLATE] VFX Dummy
BG26_174	Soul Rewinder
BG26_174_G	Soul Rewinder
BG26_174e	Be Kind, Rewind
BG26_175	Elemental of Surprise
BG26_175_G	Elemental of Surprise
BG26_175e	Surprise!
BG26_176	The Boogie Monster
BG26_176_G	The Boogie Monster
BG26_176e	Boogying
BG26_199	Upbeat Duo
BG26_199_G	Upbeat Duo
BG26_350	Bassgill
BG26_350_G	Bassgill
BG26_350e2	Unplayable
BG26_354	Choral Mrrrglr
BG26_354_G	Choral Mrrrglr
BG26_354e	Chorus
BG26_355	Disco Shuffler
BG26_355_G	Disco Shuffler
BG26_355_Gt	Boogie Down
BG26_355_Gt2	Partner Up
BG26_355t	Boogie Down
BG26_355t2	Partner Up
BG26_360	Scourfin
BG26_360_G	Scourfin
BG26_360e	Scoured
BG26_361	Plagued Tidewalker
BG26_361_G	Plagued Tidewalker
BG26_370	Hungry Snapjaw
BG26_370_G	Hungry Snapjaw
BG26_370e	Snapped Up
BG26_501	Reef Riffer
BG26_501_G	Reef Riffer
BG26_501_Gt	Sick Riffs
BG26_501e	Sick Riffs
BG26_501t	Sick Riffs
BG26_502	Deep Blue Crooner
BG26_502_G	Deep Blue Crooner
BG26_502_Gt	Deep Blues
BG26_502e	Deep Blues
BG26_502pe	Deep Blue Crooner Player Enchant [DNT]
BG26_502t	Deep Blues
BG26_505	Zesty Shaker
BG26_505_G	Zesty Shaker
BG26_522	Keyboard Igniter
BG26_522_G	Keyboard Igniter
BG26_522e	Keys on Fire
BG26_523	Tichondrius
BG26_523_G	Tichondrius
BG26_523e	Dreadlord's Embrace
BG26_524	Malchezaar, Prince of Dance
BG26_524_G	Malchezaar, Prince of Dance
BG26_525	Imposing Percussionist
BG26_525_G	Imposing Percussionist
BG26_528	Backstage Security
BG26_528_G	Backstage Security
BG26_529	Upbeat Frontdrake
BG26_529_G	Upbeat Frontdrake
BG26_531	Bongo Bopper
BG26_531_G	Bongo Bopper
BG26_535	Rock Rock
BG26_535_G	Rock Rock
BG26_535e	Rocked On!
BG26_537	Flourishing Frostling
BG26_537_G	Flourishing Frostling
BG26_537e	Flourished
BG26_537pe	Flourishing Frostling Player Enchant [DNT]
BG26_766	Fleet Admiral Tethys
BG26_766_G	Fleet Admiral Tethys
BG26_800	Manasaber
BG26_800_G	Manasaber
BG26_800_Gt	Cubling
BG26_800t	Cubling
BG26_801	Rylak Metalhead
BG26_801_G	Rylak Metalhead
BG26_802	Banana Slamma
BG26_802_G	Banana Slamma
BG26_802e	Banana Slammed
BG26_803_Gt	Tentacle of Octosari
BG26_803t	Tentacle of Octosari
BG26_804	Octosari, Wrap God
BG26_804_G	Octosari, Wrap God
BG26_805	Humming Bird
BG26_805_G	Humming Bird
BG26_805e	Entranced
BG26_805pe	Humming Bird Player Enchant [DNT]
BG26_810	Gunpowder Courier
BG26_810_G	Gunpowder Courier
BG26_810e	Gun Power
BG26_812	Record Smuggler
BG26_812_G	Record Smuggler
BG26_813t	The Goldenizer
BG26_814	Lovesick Balladist
BG26_814_G	Lovesick Balladist
BG26_814e	Serenaded
BG26_815	Underhanded Dealer
BG26_815_G	Underhanded Dealer
BG26_815e	Underhanded
BG26_817	Blade Collector
BG26_817_G	Blade Collector
BG26_867	Three Lil' Quilboar
BG26_867_G	Three Lil' Quilboar
BG26_888	Operatic Belcher
BG26_888_G	Operatic Belcher
BG26_888e	Belched
BG26_921	Worgen Vigilante
BG26_921_G	Worgen Vigilante
BG26_963	Electric Synthesizer
BG26_963_G	Electric Synthesizer
BG26_963e	Synthesized
BG26_966	Stormbringer
BG26_966_G	Stormbringer
BG26_966e	Brought the Storm
BG26_969	Low-Flier
BG26_969_G	Low-Flier
BG26_969e	Flying Higher
BG26_CFM_636	Shadow Rager
BG26_ETC_321	Annoy-o-Troupe
BG26_ETC_321_G	Annoy-o-Troupe
BG26_FP1_005	Shade of Naxxramas
BG26_GIL_513	Lost Spirit
BG26_GIL_513e	Spooky Sacrifice
BG26_HERO_100_SKIN_A	E.T.C., King of Rock
BG26_HERO_101	Cap'n Hoggarr
BG26_HERO_101_Buddy	Shining Sailor
BG26_HERO_101_Buddy_G	Shining Sailor
BG26_HERO_101p	I'm the Cap'n Now
BG26_HERO_102	Inge, the Iron Hymn
BG26_HERO_102_Buddy	Solemn Serenader
BG26_HERO_102_Buddy_G	Solemn Serenader
BG26_HERO_102_Buddye	Solemn
BG26_HERO_102p	Major Hymn
BG26_HERO_102p2	Minor Hymn
BG26_HERO_102pe	Inge's Hymn
BG26_HERO_104	Rock Master Voone
BG26_HERO_104_Buddy	Akali, Rock Rhino
BG26_HERO_104_Buddy_G	Akali, Rock Rhino
BG26_HERO_104p	Upbeat Harmony
BG26_ICC_026	Grim Necromancer
BG26_ICC_027	Bone Drake
BG26_ICC_028	Sunborne Val'kyr
BG26_ICC_065	Bone Baron
BG26_ICC_705	Bonemare
BG26_ICC_705e	Bonemare's Boon
BG26_ICC_901	Drakkari Enchanter
BG26_ICC_901_G	Drakkari Enchanter
BG26_LOOT_534	Gilded Gargoyle
BG26_OG_248	Am'gam Rager
BG26_RLK_117	Incorporeal Corporal
BG26_RLK_117_G	Incorporeal Corporal
BG26_RLK_119	Drakkari Embalmer
BG26_RLK_119_G	Drakkari Embalmer
BG26_RLK_119e	Embalmed
BG26_RLK_824	Arms Dealer
BG26_RLK_833	Foul Egg
BG26_ULD_274	Wasteland Assassin
BG26_tt_004	Flesheating Ghoul
BG26_tt_004o	Cannibalize
BG27_001	Living Constellation
BG27_001_G	Living Constellation
BG27_001e	Year of the Amalgam
BG27_002	Oozeling Gladiator
BG27_002_G	Oozeling Gladiator
BG27_002t	Slimy Shield
BG27_002te	Slime-shielded
BG27_004	Surf n' Surf
BG27_004_G	Surf n' Surf
BG27_004_Ge	Crab Riding
BG27_004_Gt	Crab Mount
BG27_004_Gt2	Crab
BG27_004e	Crab Riding
BG27_004t	Crab Mount
BG27_004t2	Crab
BG27_005	Timecap'n Hooktail
BG27_005_G	Timecap'n Hooktail
BG27_005e	Hooktailed
BG27_008	Mechanized Gift Horse
BG27_008_G	Mechanized Gift Horse
BG27_008_Gt	Mechorse
BG27_008_Gt2	Mechapony
BG27_008t	Mechorse
BG27_008t2	Mechapony
BG27_009	Peckish Feldrake
BG27_009_G	Peckish Feldrake
BG27_009e	Light Snack
BG27_010	Relentless Mur'ghoul
BG27_010_G	Relentless Mur'ghoul
BG27_010e	Ready To Stalk Again
BG27_011	Dreadbeard
BG27_011_G	Dreadbeard
BG27_012	Seaborn Summoner
BG27_012_G	Seaborn Summoner
BG27_012_Gt	Sea Summoning
BG27_012t	Sea Summoning
BG27_013	Transmuted Bramblewitch
BG27_013_G	Transmuted Bramblewitch
BG27_013e	Transmuted
BG27_014	Free-Flying Feathermane
BG27_014_G	Free-Flying Feathermane
BG27_016	Champion of Sargeras
BG27_016_G	Champion of Sargeras
BG27_016e	Power of Sargeras
BG27_017	Obsidian Ravager
BG27_017_G	Obsidian Ravager
BG27_018	Emergent Flame
BG27_018_G	Emergent Flame
BG27_018e	Champion's Flame
BG27_021	The Boommobile
BG27_021_G	The Boommobile
BG27_021_Ge	The Boommobile
BG27_021e	The Boommobile
BG27_022	Adaptable Barricade
BG27_022_G	Adaptable Barricade
BG27_022e	Survive.exe
BG27_023	Murcules
BG27_023_G	Murcules
BG27_023e	Mythical Mrrgl
BG27_024	Daggerspine Thrasher
BG27_024_G	Daggerspine Thrasher
BG27_024_Ge1	Divine Thrashing
BG27_024_Ge2	Furious Thrashing
BG27_024_Ge3	Deadly Thrashing
BG27_024e1	Divine Thrashing
BG27_024e2	Furious Thrashing
BG27_024e3	Deadly Thrashing
BG27_025	The Glad-iator
BG27_025_G	The Glad-iator
BG27_025e	Get Happy
BG27_028	Briarback Bookie
BG27_028_G	Briarback Bookie
BG27_029	Champion of the Primus
BG27_029_G	Champion of the Primus
BG27_030	Sore Loser
BG27_030_G	Sore Loser
BG27_030e	NO, I'M WINNING!
BG27_079	Hawkstrider Herald
BG27_079_G	Hawkstrider Herald
BG27_080	Motley Phalanx
BG27_080_G	Motley Phalanx
BG27_080e	Phalanx Formation
BG27_081	Cultist S'Thara
BG27_081_G	Cultist S'Thara
BG27_081e	Cultish
BG27_083	Slitherspear, Lord of Gains
BG27_083_G	Slitherspear, Lord of Gains
BG27_083e	Big Gains
BG27_084	Sprightly Scarab
BG27_084_G	Sprightly Scarab
BG27_084_Gt	Sprightly Sprucing
BG27_084_Gt2	Sprightly Support
BG27_084e	Spruced Up
BG27_084t	Sprightly Sprucing
BG27_084t2	Sprightly Support
BG27_084t2e	Supported
BG27_503	Carbonic Copy
BG27_503_G	Carbonic Copy
BG27_507	Mannoroth
BG27_507_G	Mannoroth
BG27_507e	Victim Consumed
BG27_508	King Varian
BG27_508_G	King Varian
BG27_513	Tide Oracle Morgl
BG27_513_G	Tide Oracle Morgl
BG27_513e	The Tides Have Turned
BG27_514	Sea Witch Zar'jira
BG27_514_G	Sea Witch Zar'jira
BG27_514t	Siren's Song
BG27_514t_G	Siren's Song
BG27_518	Moira Bronzebeard
BG27_518_G	Moira Bronzebeard
BG27_555	Admiral Eliza Goreblade
BG27_555_G	Admiral Eliza Goreblade
BG27_555e	Yaharr!!
BG27_556	Diremuck Forager
BG27_556_G	Diremuck Forager
BG27_556e	Foraged
BG27_822	Niuzao
BG27_822_G	Niuzao
BG27_Anomaly_000	Money Match
BG27_Anomaly_001	Finicky Hourglass
BG27_Anomaly_002	Prudence of Amitus
BG27_Anomaly_004_e	Valuation Inflation Enchant [DNT]
BG27_Anomaly_005	Mimiron's Clockwork Stadium
BG27_Anomaly_006	Curse of Aggramar
BG27_Anomaly_100	Big League
BG27_Anomaly_101	What Are the Odds?
BG27_Anomaly_101t	Triple Reward
BG27_Anomaly_102	How to Even??
BG27_Anomaly_103	Tavern Special
BG27_Anomaly_104t	Oops, All Beasts!
BG27_Anomaly_104t10	Oops, All Pirates!
BG27_Anomaly_104t2	Oops, All Demons!
BG27_Anomaly_104t3	Oops, All Dragons!
BG27_Anomaly_104t4	Oops, All Elementals!
BG27_Anomaly_104t5	Oops, All Mechs!
BG27_Anomaly_104t6	Oops, All Murlocs!
BG27_Anomaly_104t7	Oops, All Naga!
BG27_Anomaly_104t8	Oops, All Quilboar!
BG27_Anomaly_104t9	Oops, All Undead!
BG27_Anomaly_301	False Idols
BG27_Anomaly_302	Bring Home the Bacon
BG27_Anomaly_302t	Piggy Bank
BG27_Anomaly_303	Grapnel of the Titans
BG27_Anomaly_307	Oops, All EVIL!
BG27_Anomaly_501	Temperance of Aman'Thul
BG27_Anomaly_502	Blood of Sargeras
BG27_Anomaly_503	The Yogg-iseum
BG27_Anomaly_504	Secrets of Norgannon
BG27_Anomaly_505	Reckless Enhancement
BG27_Anomaly_505e_divineshield	Recklessly Enhanced
BG27_Anomaly_505e_reborn	Recklessly Enhanced
BG27_Anomaly_505e_taunt	Recklessly Enhanced
BG27_Anomaly_505e_windfury	Recklessly Enhanced
BG27_Anomaly_555	No Place Like Holmes
BG27_Anomaly_555t	No Place Like Holmes
BG27_Anomaly_556	Valuation Inflation
BG27_Anomaly_558	Feline Fortune
BG27_Anomaly_559	Treasure Hoard
BG27_Anomaly_560	Anomalous Twin
BG27_Anomaly_561	Anomalous Bribe
BG27_Anomaly_562	Anomalous Wisdomball
BG27_Anomaly_570	Treasure Hoard
BG27_Anomaly_571	Treasure Hoard
BG27_Anomaly_572	Treasure Hoard
BG27_Anomaly_573	Treasure Hoard
BG27_Anomaly_574t2	Consolation Coin Pouch
BG27_Anomaly_575	Eleventh Hour
BG27_Anomaly_575t	Eleventh Hour
BG27_Anomaly_577	No Face, No Case
BG27_Anomaly_580	Audience's Choice
BG27_Anomaly_711	Double Header
BG27_Anomaly_714	Everything's on Fire!
BG27_Anomaly_715	Gladiator's Spoils
BG27_Anomaly_716	Up-Prizing
BG27_Anomaly_717e	Wisdom of Ulduar
BG27_Anomaly_718	Overseer's Orb
BG27_Anomaly_720	Nguyen's Shifting Disks
BG27_Anomaly_721	Uncompensated Upset
BG27_Anomaly_723	Summoning of Champions
BG27_Anomaly_726	Blessed or Blighted
BG27_Anomaly_726e1	Left and Blessed
BG27_Anomaly_726e2	Right and Blighted
BG27_Anomaly_750	Packed Stands
BG27_Anomaly_751	Perfected Alchemy
BG27_Anomaly_754	Path of the Treasure-Seeker
BG27_Anomaly_755	A Faire Reward
BG27_Anomaly_755t	Triple Reward
BG27_Anomaly_800	Little League
BG27_Anomaly_801	The Golden Arena
BG27_Anomaly_802	Echoes of Argus
BG27_Anomaly_803	Anomalous Evidence
BG27_Anomaly_803e	Anomalous Evidence Player Ench
BG27_Anomaly_803t	Anomalous Evidence Activation [DNT]
BG27_Anomaly_805	Match Fixing
BG27_Anomaly_805e	Remember Prize
BG27_Anomaly_805t	Match Fixing
BG27_Anomaly_810	Bring in the Buddies
BG27_Anomaly_820	Deep Blue Sooner
BG27_Anomaly_822	Denathrius' Anima Reserves
BG27_Anomaly_900	Golganneth's Tempest
BG27_Anomaly_Buddies	Buddies
BG27_Anomaly_Prizes2	Darkmoon Faire Prizes
BG27_Anomaly_Quests	Quests
BG27_HERO_801	Thorim, Stormlord
BG27_HERO_801_Buddy	Veranus, Stormlord's Mount
BG27_HERO_801_Buddy_G	Veranus, Stormlord's Mount
BG27_HERO_801_SKIN_A	Emperor Thorim
BG27_HERO_801_SKIN_C	Axeman Thorim
BG27_HERO_801_SKIN_D	Greatfather Thorim
BG27_HERO_801_SKIN_E	Drakerider Thorim
BG27_HERO_801p2	Choose Your Champion
BG27_HERO_801p2e	Unplayable
BG27_Quest_800	Burn the Evidence
BG27_Quest_801	Pressure the Authorities
BG27_Quest_802	Round Up the Suspects
BG27_Reward_502	Boom Squad
BG27_Reward_503	Invigorating Conch
BG27_Reward_503e	Invigorated
BG27_Reward_504	Timeline Acceleration
BG27_Reward_504t	Accelerator
BG27_Reward_802	Gilnean War Horn
BG27_Reward_803	Turbulent Tombs
BG27_Reward_804	Sturdy Shard
BG27_Reward_804e	Sturdy
BG27_Reward_806	Doppelganger's Locket
BG27_Reward_810	Map of the Unknown
BG27_Reward_810e	Uncharted Wisdom
BG27_Reward_811	Bloodsoaked Tome
BG27_Reward_812	Scepter of Guidance
BG27_Reward_815	Endless Blood Moon
BG28_168	Shiny Ring
BG28_168e	Ooh, Shiny!
BG28_168pe	Jewelry Box Player Enchant (DNT)
BG28_169	Azerite Empowerment
BG28_169e	Azerite Power
BG28_300	Harmless Bonehead
BG28_300_G	Harmless Bonehead
BG28_303	Disguised Graverobber
BG28_303_G	Disguised Graverobber
BG28_304	Moroes, Steward of Death
BG28_304_G	Moroes, Steward of Death
BG28_304e	Steward's Duty
BG28_306	Steadfast Spirit
BG28_306_G	Steadfast Spirit
BG28_306e	Steadfast
BG28_308	Archlich Kel'Thuzad
BG28_308_G	Archlich Kel'Thuzad
BG28_309	Mummifier
BG28_309_G	Mummifier
BG28_309e	Mummified
BG28_403	Phaerix, Wrath of the Sun
BG28_403_G	Phaerix, Wrath of the Sun
BG28_403e	Sunny Wrath
BG28_404	Mad Matador
BG28_404_G	Mad Matador
BG28_405	Silivaz the Vindictive
BG28_405_G	Silivaz the Vindictive
BG28_405_Gt	Sunken Spells
BG28_405t	Sunken Spells
BG28_406	Wayward Grimscale
BG28_406_G	Wayward Grimscale
BG28_500	Armor Stash
BG28_503	Fortify
BG28_503e	Fortification
BG28_504	Recruit a Trainee
BG28_507	Sacred Gift
BG28_507e	Sacred Gift
BG28_509	Brann's Blessing
BG28_512	Enchanted Lasso
BG28_513	Reckless Investment
BG28_513e	Lose Gold Next Turn [DNT]
BG28_518	Chef's Choice
BG28_519	Fleeting Vigor
BG28_519e	Strong But Fleeting
BG28_520	Tricky Trousers
BG28_520e	Tricky
BG28_520e2	Trousers On
BG28_520e3	Trousers Off
BG28_521	Planar Telescope
BG28_521t	Consolation Coin
BG28_550	Rodeo Performer
BG28_550_G	Rodeo Performer
BG28_551	Nalaa the Redeemer
BG28_551_G	Nalaa the Redeemer
BG28_551e	Redeemed
BG28_555	Ensorcelled Fungus
BG28_555_G	Ensorcelled Fungus
BG28_555e	Ensorcelled
BG28_555pe	Ensorcelled Fungus Player Enchant [DNT]
BG28_556	Land Lubber
BG28_556_G	Land Lubber
BG28_571	Hasty Excavation
BG28_573	Upper Hand
BG28_573e	Caught Off Guard
BG28_582	Mangled Bandit
BG28_582_G	Mangled Bandit
BG28_583	Geomagus Roogug
BG28_583_G	Geomagus Roogug
BG28_584	Paint Smudger
BG28_584_G	Paint Smudger
BG28_585	Snarling Conductor
BG28_585_G	Snarling Conductor
BG28_592	Outback Smolderer
BG28_592_G	Outback Smolderer
BG28_595	Ignition Specialist
BG28_595_G	Ignition Specialist
BG28_597	Sandstone Drake
BG28_597_G	Sandstone Drake
BG28_597e	Stone Scales
BG28_600	Scavenge for Parts
BG28_601	Cloning Conch
BG28_602	Guzzle the Goop
BG28_602e	Goop Guzzled
BG28_603	Boon of Beetles
BG28_603e	Beetle Swarm
BG28_603t	Beetle
BG28_603t_G	Beetle
BG28_604	Butchering
BG28_606	Spitescale Special
BG28_607	Corrupted Cupcakes
BG28_609	Plunder Seeker
BG28_612	Fluidity
BG28_630	Eagill
BG28_630_G	Eagill
BG28_630e	Eager
BG28_633	Felboar
BG28_633_G	Felboar
BG28_634	Deadstomper
BG28_634_G	Deadstomper
BG28_634e	Stomp 'Em Dead
BG28_635	Whirling Lass-o-Matic
BG28_635_G	Whirling Lass-o-Matic
BG28_641	Toxic Tumbleweed
BG28_641t	Tumbling Assassin
BG28_641t_G	Tumbling Assassin
BG28_667	Saloon Dancer
BG28_667_G	Saloon Dancer
BG28_667e	Rowdy Dancing
BG28_698	Gem Confiscation
BG28_707	Living Azerite
BG28_707_G	Living Azerite
BG28_707e	Living Azerite Player Enchant (DNT)
BG28_707e2	Azerite Glow
BG28_740	Augmented Laborer
BG28_740_G	Augmented Laborer
BG28_741	Charging Czarina
